account_age_months,monthly_charges,subscription_tier,support_calls,reported_issues,inactive_days,usage_decline,competitor_offer,promotion_response,contract_type,payment_method,online_security,tech_support,churn
20,59.35,3,4,3,17,8.9,0,1,1,0,0,0,1
27,76.83,3,7,3,12,11.2,0,1,0,0,1,0,0
46,72.15,1,3,2,12,2.8,1,0,0,0,1,1,1
41,71.64,3,8,3,11,18.5,1,0,0,0,0,0,0
47,62.93,1,4,2,14,19.6,1,0,0,3,0,0,0
32,54.36,2,5,4,16,25.1,0,0,0,0,1,1,0
23,95.6,1,5,3,12,6.1,0,0,0,3,0,1,0
16,71.28,3,5,3,10,6.4,0,1,2,0,1,1,0
34,54.85,2,5,4,18,16.6,0,1,1,3,1,1,1
38,60.28,1,3,2,20,12.1,1,0,0,0,1,0,1
45,76.83,1,5,2,10,9.9,1,1,1,0,1,0,1
28,56.11,3,4,3,14,20.1,1,0,0,0,1,0,0
29,61.15,3,5,3,22,20.1,1,0,0,0,0,0,0
37,54.1,3,7,3,16,19.7,1,0,0,3,0,1,0
33,44.96,3,5,3,13,23.9,1,0,0,3,0,1,0
33,64.82,2,2,2,15,17.2,1,0,1,2,0,1,1
37,55.99,3,5,3,16,14.9,0,0,2,0,1,0,0
32,82.57,1,4,3,15,21.2,1,1,1,3,1,1,1
40,87.85,2,4,3,15,18.5,1,0,1,1,0,1,1
34,62.98,1,2,2,13,17.9,1,1,0,3,0,0,1
39,65.58,2,5,2,8,16.9,1,1,1,3,0,0,1
30,87.45,1,4,3,16,16.6,1,0,0,0,1,0,1
29,65.61,2,6,3,17,10.5,0,1,0,2,0,1,0
23,60.0,2,4,3,17,15.2,0,0,0,1,1,1,0
40,60.26,2,6,2,19,14.9,1,1,0,1,1,0,0
18,61.79,3,5,2,15,12.9,0,0,0,1,0,1,0
35,64.89,3,7,3,18,26.7,1,1,0,0,0,1,0
36,63.03,2,6,3,19,21.4,1,0,1,2,0,1,0
28,31.25,3,4,3,18,21.3,0,1,0,2,0,1,0
24,69.61,1,3,3,16,5.3,0,1,0,3,0,0,0
26,74.95,2,6,2,11,12.3,0,0,0,0,1,0,0
22,61.21,3,6,3,20,8.1,0,0,1,3,0,0,0
30,59.76,3,5,2,20,18.5,1,1,2,3,0,1,0
31,92.32,1,3,4,20,16.0,1,0,0,2,1,1,1
30,58.83,2,4,3,9,17.8,0,1,0,2,0,0,0
23,59.56,2,4,2,13,11.8,1,1,0,1,1,0,0
37,62.48,3,5,3,9,27.1,0,1,0,2,1,1,0
39,83.19,1,4,2,14,17.7,1,1,0,2,0,0,1
36,83.24,1,5,2,16,18.0,0,0,0,2,0,1,1
47,62.75,2,3,1,16,12.2,1,1,1,0,1,0,1
32,63.94,2,4,2,17,17.9,1,0,0,0,0,0,0
38,56.7,1,4,2,19,2.0,1,0,0,2,0,1,1
31,77.04,3,6,1,20,16.3,1,1,2,3,0,1,0
22,51.61,2,4,4,17,12.0,0,1,0,3,1,1,0
35,37.83,2,3,3,10,22.5,1,0,0,0,0,0,0
30,88.57,1,5,3,24,17.5,0,0,0,3,0,1,1
33,106.96,1,4,4,13,34.8,0,1,2,3,0,0,0
27,67.6,2,5,3,11,20.4,0,0,0,3,1,0,0
34,61.84,2,5,3,7,13.4,0,1,0,0,0,0,0
31,100.19,1,4,3,17,31.9,1,1,1,0,0,1,1
32,81.16,1,4,3,14,19.3,1,0,0,3,0,0,1
36,60.58,1,3,2,12,-6.3,1,1,0,3,0,1,1
18,59.03,3,6,3,17,14.0,0,0,0,1,0,0,0
36,63.75,2,5,3,20,12.2,1,1,0,3,0,1,1
34,47.5,2,6,3,13,18.5,1,1,1,0,1,1,0
23,71.28,1,5,3,12,14.7,0,1,0,3,0,0,0
42,68.69,3,8,3,7,24.7,1,0,2,3,0,0,0
42,83.7,1,2,3,18,21.7,1,1,1,2,1,0,1
17,81.71,2,5,3,13,5.1,0,1,0,0,1,0,0
39,89.04,2,5,3,26,13.5,0,1,1,0,0,1,1
35,95.57,1,5,4,15,31.5,0,0,0,0,0,0,1
40,59.36,2,7,2,24,28.9,1,1,1,2,1,0,0
36,68.55,1,2,2,15,1.5,1,0,1,0,0,1,1
56,64.74,3,3,2,21,7.3,1,1,0,1,1,0,1
36,74.01,1,5,3,11,17.4,0,0,0,0,0,1,1
16,53.3,3,4,3,20,17.6,0,0,0,2,0,1,0
35,74.64,2,4,3,20,13.5,1,0,0,3,0,0,1
39,68.28,2,5,1,14,24.7,1,1,0,1,0,0,0
22,76.88,2,4,3,15,14.9,0,0,1,0,1,1,0
38,94.7,3,5,3,10,38.8,1,1,0,0,0,1,1
35,57.62,3,5,3,15,15.6,0,1,0,0,0,1,0
27,71.83,2,7,3,22,18.4,0,0,0,2,1,1,0
29,79.4,2,7,2,18,15.3,1,0,0,3,0,1,0
38,63.89,2,5,3,12,20.3,1,0,0,3,0,1,0
41,68.47,2,5,3,16,17.6,0,1,0,0,0,0,0
51,54.56,1,4,1,13,16.5,1,0,0,0,0,1,1
26,101.93,2,5,4,13,36.7,1,1,0,0,0,1,1
27,74.39,2,7,3,17,11.0,0,1,0,0,1,0,0
42,102.55,1,3,3,21,41.2,1,0,1,0,1,0,1
32,66.54,1,4,2,15,15.0,1,0,0,3,1,0,0
42,62.78,1,3,1,9,17.1,1,1,1,1,1,1,0
26,58.23,2,4,3,15,20.5,0,0,0,1,0,0,0
39,57.08,2,5,3,15,23.7,1,0,1,3,0,0,0
33,65.16,2,6,2,12,18.3,1,1,1,0,1,0,0
32,78.05,2,6,2,11,21.1,1,1,1,1,0,1,0
25,49.52,3,5,3,12,18.5,0,0,0,0,0,0,0
12,53.16,3,4,3,15,5.8,0,0,0,3,1,0,0
30,65.34,2,5,2,20,14.5,0,1,0,1,0,0,0
29,76.75,2,6,3,19,14.2,0,1,0,1,0,1,0
33,77.96,2,8,3,23,22.2,0,0,2,3,0,1,0
31,54.93,3,7,2,12,24.7,1,1,2,0,0,1,0
30,71.93,2,6,3,14,14.4,0,0,0,3,0,1,0
35,82.47,1,5,3,10,22.2,1,1,0,3,0,0,1
15,64.67,3,5,1,13,20.5,0,1,0,1,0,0,0
25,64.62,2,5,2,13,10.6,0,0,0,3,1,1,0
21,73.33,3,7,2,25,16.9,0,0,0,0,0,1,0
14,69.6,2,6,3,16,19.4,0,1,1,3,0,1,0
32,71.39,1,5,4,15,7.4,0,1,2,0,1,0,0
36,89.07,1,5,2,16,7.5,0,0,0,3,1,0,0
24,64.5,3,5,3,16,16.4,0,1,0,0,0,1,1
29,78.73,2,6,3,15,12.4,0,0,0,3,1,1,0
38,69.54,1,5,2,16,18.2,1,1,1,3,1,1,0
43,56.29,1,6,3,13,23.3,0,1,2,0,0,1,0
37,65.25,2,6,2,16,17.7,1,0,0,0,1,1,0
18,73.94,3,6,2,22,13.7,0,0,1,0,1,0,0
31,78.9,2,6,2,13,8.5,0,0,1,3,1,1,0
30,46.13,3,6,3,13,22.0,1,1,2,0,1,0,0
30,87.97,2,3,3,16,31.8,1,0,1,3,0,1,1
21,91.85,2,6,1,8,2.2,0,0,0,2,1,0,0
23,76.68,3,5,2,19,11.6,0,0,0,0,0,1,0
33,73.45,1,4,3,22,10.2,1,1,0,3,1,0,1
39,41.62,3,3,2,22,20.4,0,1,0,0,1,0,0
29,69.95,2,6,2,16,9.4,0,0,0,0,1,0,0
34,84.39,2,5,3,14,22.8,1,1,0,1,0,1,1
38,92.46,2,4,3,18,22.9,1,0,0,0,1,1,1
44,61.83,1,3,2,27,12.7,1,0,0,3,0,1,1
44,81.49,1,3,3,26,11.3,1,1,1,3,1,1,1
33,69.7,1,6,2,19,0.8,1,0,2,2,0,0,1
28,65.77,2,4,2,19,15.7,1,1,1,2,0,1,0
21,47.35,3,4,2,17,23.3,1,0,0,3,1,1,0
44,75.41,1,3,2,17,22.8,1,0,2,3,0,0,1
30,66.49,2,6,3,11,18.1,0,0,0,3,0,1,0
31,58.63,3,6,3,18,20.1,1,0,1,0,0,0,0
25,75.04,2,5,2,11,5.2,0,1,0,2,1,1,0
32,90.96,3,4,3,20,30.1,1,0,1,0,1,1,1
12,66.8,3,4,2,11,12.8,0,1,0,0,0,1,0
43,70.67,1,2,2,16,19.7,1,1,0,1,1,1,1
39,64.03,2,4,3,16,20.2,0,0,0,3,0,0,0
41,79.77,1,5,2,22,22.8,1,0,0,0,1,1,1
33,78.29,1,3,3,14,11.7,1,0,0,3,0,1,1
40,66.25,2,4,2,16,15.9,1,1,1,2,0,1,0
43,63.46,1,5,3,22,21.2,1,1,0,0,0,0,0
17,81.02,3,8,2,13,12.2,0,1,0,0,1,1,0
33,63.84,3,5,1,20,18.6,0,0,2,0,0,0,0
41,80.17,3,5,2,21,15.6,1,1,0,3,0,0,1
31,56.77,2,5,4,15,16.8,0,1,2,2,0,1,0
43,75.47,1,4,3,9,15.3,1,0,0,3,1,1,1
40,77.58,1,4,1,14,19.5,1,1,2,1,0,0,0
23,83.76,2,7,3,19,11.0,0,1,0,3,1,1,0
41,64.5,1,3,0,20,22.0,1,1,0,3,1,1,0
38,76.49,1,4,3,18,17.4,1,0,0,2,1,0,1
24,60.0,3,6,2,17,17.2,0,1,0,0,1,1,0
36,67.69,2,3,2,21,13.7,1,1,2,0,0,1,1
41,79.29,1,4,2,24,16.5,1,1,1,0,1,1,1
27,57.53,3,5,3,15,21.2,1,1,0,0,0,0,0
43,73.7,1,3,2,12,9.2,1,0,0,2,0,0,1
35,54.65,2,5,4,17,20.2,0,1,2,0,1,1,0
41,64.13,1,3,2,8,8.4,1,0,0,1,1,0,1
24,81.97,3,7,3,19,12.6,0,0,1,3,0,0,0
28,75.99,1,5,3,16,14.4,0,0,0,3,1,0,1
44,62.26,2,6,3,20,20.2,1,1,0,2,0,0,0
20,69.48,3,7,4,17,8.4,0,0,1,3,1,1,0
40,74.47,2,8,3,11,17.6,1,1,0,2,0,0,1
41,52.6,2,5,2,19,34.3,1,1,0,0,1,0,0
20,51.85,3,5,3,18,22.9,0,1,2,2,1,1,0
23,67.89,1,4,4,14,11.3,0,0,0,3,0,1,0
16,60.84,3,6,3,14,14.2,0,0,1,0,1,1,0
29,74.91,2,7,3,15,18.1,1,0,0,3,1,1,0
35,69.89,1,7,3,16,20.6,1,0,0,0,1,1,0
20,77.73,3,5,2,16,-2.9,0,0,1,3,1,0,0
40,56.47,2,5,2,13,26.2,1,0,1,3,0,1,0
25,56.1,2,3,2,24,20.8,1,1,1,0,1,0,0
30,91.42,1,4,4,23,21.5,1,0,0,3,0,0,1
26,66.33,2,7,3,17,10.4,0,0,0,1,1,0,0
28,61.57,3,5,3,19,11.8,0,0,1,3,0,1,0
35,71.81,1,3,3,21,17.8,1,0,1,2,0,0,1
27,82.75,1,6,3,17,9.2,0,1,2,0,1,1,0
33,106.65,2,4,3,24,40.8,1,0,1,3,0,1,1
26,78.8,2,7,3,15,12.4,0,0,2,2,0,1,0
29,62.41,2,5,1,16,24.0,1,1,1,3,1,1,0
32,77.28,2,6,3,9,24.6,1,0,2,0,1,0,0
40,82.38,2,5,3,13,10.8,1,1,1,3,0,1,1
16,75.43,3,7,2,11,18.8,1,1,0,0,1,1,0
39,79.8,1,5,3,16,9.4,1,0,0,3,0,1,1
43,60.42,1,4,2,23,30.0,1,1,0,1,0,0,0
33,52.58,3,7,3,14,21.8,0,0,0,2,1,0,0
31,66.53,2,6,3,11,10.8,0,1,0,3,1,0,0
29,70.34,2,5,4,18,10.3,0,1,0,0,1,0,0
25,46.88,3,4,3,23,22.7,0,0,1,3,1,0,0
38,66.48,2,4,2,15,26.1,1,0,1,3,1,1,0
34,58.08,3,6,3,11,22.1,0,1,1,0,1,1,0
33,58.63,2,6,4,17,21.1,0,0,0,0,1,1,0
18,63.32,2,4,2,14,12.5,0,1,0,0,0,1,0
30,88.99,2,4,3,14,17.4,1,1,2,3,0,1,1
37,86.02,1,3,3,14,19.9,0,0,0,3,0,0,1
35,69.11,1,3,2,15,13.8,1,1,1,3,1,0,1
30,89.72,2,4,3,13,18.1,1,0,0,0,0,1,1
36,64.66,2,4,2,7,4.5,1,0,1,3,0,0,1
40,72.49,1,3,2,21,16.5,1,1,0,0,0,0,1
39,84.66,1,3,2,15,29.7,1,1,0,1,1,1,1
46,67.98,2,4,1,17,14.7,1,1,1,0,1,1,1
39,96.39,2,4,3,13,31.4,1,0,1,3,1,0,1
30,61.53,1,3,2,11,16.6,1,1,0,3,1,0,0
26,50.95,3,5,2,18,20.3,0,1,1,2,1,1,0
34,70.39,2,7,2,20,28.2,1,1,1,3,0,1,0
40,76.68,1,4,3,21,17.9,1,0,0,0,0,0,1
28,72.38,1,5,4,12,10.8,0,0,0,2,1,0,0
27,82.58,1,6,3,19,12.3,0,1,0,3,1,1,0
14,64.71,3,5,2,21,9.0,0,1,1,2,0,1,0
38,73.96,2,5,2,16,14.5,1,0,0,3,1,0,1
40,78.99,1,5,2,17,17.1,0,1,0,0,0,1,1
40,73.54,2,3,2,10,20.1,1,0,1,3,0,1,1
23,65.11,3,5,2,17,13.9,0,1,0,3,0,1,0
43,85.26,1,2,3,12,19.7,1,1,1,3,0,0,1
40,67.13,1,4,2,10,25.3,1,0,0,3,1,0,0
32,86.88,2,4,3,9,16.0,1,1,1,2,1,0,1
20,77.34,2,5,3,15,4.1,0,1,0,1,1,1,0
31,81.14,2,7,2,17,14.4,0,1,0,3,0,0,0
40,81.58,1,3,3,26,18.6,1,1,0,1,1,0,1
27,81.75,1,6,3,22,9.3,0,1,0,0,0,0,0
44,79.0,1,3,3,13,6.7,1,1,0,1,1,0,1
38,73.22,3,6,2,19,9.6,0,0,1,2,1,0,0
38,79.35,1,3,3,8,12.3,0,1,2,3,1,1,1
36,89.8,1,4,3,13,7.9,1,1,0,3,0,1,1
26,70.94,3,7,2,14,18.2,1,0,0,0,1,0,0
39,90.82,2,8,2,14,16.0,1,1,0,0,0,1,0
41,74.31,1,3,3,11,5.3,1,0,0,3,0,1,1
31,80.01,3,6,2,19,15.8,1,0,0,3,1,0,0
24,78.81,1,6,4,19,11.1,0,1,1,3,0,0,0
37,73.38,2,3,3,16,4.4,1,0,1,3,0,1,1
39,50.63,3,6,3,16,20.3,0,0,0,2,1,1,0
30,61.49,3,6,3,15,19.1,1,0,0,3,0,0,0
31,68.31,3,6,2,14,17.0,1,1,0,3,1,0,0
22,60.52,1,5,4,16,19.5,0,0,2,0,1,1,0
29,69.44,3,6,3,11,14.8,1,1,1,3,1,1,0
18,79.52,3,7,3,14,9.3,0,1,2,1,1,0,0
47,71.04,1,4,2,19,21.2,0,1,1,3,1,1,1
41,65.06,1,6,3,22,2.2,0,1,1,0,1,1,1
37,74.84,1,4,3,13,17.2,1,1,1,3,1,1,1
37,57.03,2,7,4,18,27.8,0,0,0,0,1,0,0
44,65.44,2,5,2,17,-3.8,1,0,0,0,1,1,1
35,51.41,3,6,2,16,31.9,1,0,1,0,0,0,0
34,53.39,3,4,2,11,15.5,1,1,0,0,1,1,0
39,69.14,1,5,3,12,4.1,0,0,0,3,1,1,1
30,49.3,3,7,3,17,18.9,0,1,2,0,1,1,0
22,67.03,3,7,2,10,13.5,0,0,1,0,0,1,0
39,83.52,1,4,3,18,22.1,1,1,0,3,1,0,1
21,60.73,2,4,2,14,18.3,0,0,2,3,1,1,0
35,68.38,1,5,3,20,23.7,1,1,0,0,0,0,1
34,79.95,1,4,3,15,12.1,0,1,0,1,0,1,0
45,76.91,1,3,2,8,25.5,1,0,1,0,0,1,1
41,76.19,1,3,3,12,14.2,1,1,2,3,0,1,1
31,54.84,3,6,3,16,16.8,1,0,1,2,1,0,0
31,81.21,1,5,3,17,12.8,1,0,0,3,0,1,0
27,68.8,3,6,2,18,17.2,1,1,2,0,0,1,0
16,65.58,3,4,2,16,4.8,0,0,0,3,0,0,0
39,57.28,3,6,3,12,27.9,1,0,2,0,0,0,0
27,64.53,3,7,3,16,17.2,1,1,1,0,1,0,0
33,77.45,1,5,2,17,12.0,0,0,0,1,0,0,0
33,79.49,1,5,3,14,20.8,1,1,0,2,0,0,1
44,94.32,1,3,3,11,48.5,0,0,1,0,1,0,1
38,72.42,1,3,2,12,15.6,1,1,0,2,0,1,1
38,85.42,1,3,3,16,13.4,1,0,1,0,0,1,1
39,85.96,1,3,3,15,20.2,1,1,1,3,0,0,1
40,70.29,1,4,2,15,11.5,1,1,1,1,0,0,1
36,72.27,1,5,2,15,16.3,1,1,1,0,0,0,1
33,83.16,2,5,2,17,6.1,0,0,0,0,1,0,0
37,53.63,2,5,3,19,19.4,1,0,0,2,0,0,0
34,62.75,1,5,2,16,14.5,0,0,0,3,1,0,0
31,69.81,2,4,2,18,10.8,1,0,1,2,0,0,1
30,72.06,2,6,3,19,21.7,0,1,1,2,1,1,0
32,87.89,1,2,3,16,33.6,1,0,2,0,0,1,1
23,40.88,3,6,3,12,27.2,1,0,1,3,1,1,0
33,93.15,1,4,4,17,5.5,1,1,0,0,0,1,1
32,63.79,2,6,2,16,21.8,1,1,0,2,0,0,0
38,81.59,1,4,3,17,18.4,1,0,0,2,0,0,1
36,75.92,1,4,2,15,15.7,1,0,0,0,1,0,1
35,72.07,2,5,3,18,20.4,1,1,0,0,0,0,1
22,57.84,3,5,3,16,13.1,0,1,0,0,1,0,0
30,69.81,2,4,2,19,18.7,1,0,0,3,0,0,0
24,64.89,3,7,3,12,22.1,0,1,0,0,1,1,0
35,41.9,3,5,4,13,32.0,0,1,2,0,0,0,0
26,59.44,3,6,3,17,6.3,0,0,0,3,1,1,0
40,56.08,3,4,2,24,13.8,0,0,0,0,1,1,0
28,61.4,1,3,3,16,22.7,1,0,1,1,0,0,0
44,61.74,2,6,2,19,23.0,0,0,1,0,0,1,0
28,63.47,3,6,2,12,23.3,1,0,0,0,1,1,0
24,58.53,3,4,2,22,23.2,0,1,0,3,1,0,0
46,86.02,1,4,2,16,28.5,1,1,0,1,0,1,1
43,73.46,1,5,2,24,-2.8,1,1,0,3,1,1,1
23,42.95,3,4,3,22,15.2,0,0,2,1,0,1,0
31,92.91,1,3,3,14,37.6,1,0,0,1,0,1,1
27,85.37,2,7,2,19,14.7,1,1,2,0,1,1,0
40,81.65,2,5,2,18,19.9,1,0,0,2,0,1,1
40,39.47,3,4,3,16,24.3,0,0,0,2,0,0,0
36,62.66,2,5,1,14,23.2,1,1,0,3,1,1,0
37,66.34,3,6,1,18,2.5,1,1,0,3,1,1,1
31,71.77,3,6,3,15,11.4,0,0,1,3,0,0,0
10,54.15,3,7,4,7,18.9,0,0,2,2,1,1,0
31,70.16,2,5,2,19,17.9,0,1,0,0,1,0,0
36,71.81,2,7,3,11,17.2,0,0,1,3,1,1,0
34,81.35,1,5,3,12,15.0,0,1,0,1,1,0,1
22,68.08,3,6,1,17,20.9,1,1,1,0,1,0,0
58,54.73,2,3,1,19,6.3,1,0,0,1,0,1,1
20,92.6,3,5,3,14,15.2,1,1,1,3,1,1,1
36,76.67,1,6,3,26,12.8,0,1,1,2,0,0,1
37,70.62,3,5,2,18,21.0,1,1,0,0,1,0,0
35,61.48,2,6,3,10,18.6,0,1,0,2,0,0,0
22,80.6,2,6,1,15,16.7,0,0,0,2,0,0,0
53,61.5,1,3,2,19,17.4,1,0,0,2,0,1,1
43,67.89,2,6,3,16,15.9,0,0,1,0,1,1,0
30,95.45,1,2,4,18,30.9,1,1,2,3,1,1,1
29,66.74,3,5,1,12,-0.4,1,0,0,3,1,0,1
25,70.8,2,4,2,18,10.8,0,1,0,2,0,1,0
23,83.06,3,9,3,12,10.8,0,1,0,3,0,0,0
36,59.37,1,4,3,21,0.6,1,1,1,2,1,1,1
22,67.12,3,7,4,13,13.6,0,0,1,0,0,1,0
24,60.54,2,4,3,18,29.4,1,0,0,0,0,1,0
32,86.54,1,4,3,20,12.6,1,1,1,2,1,1,1
28,50.97,2,7,3,12,20.9,1,1,1,3,0,1,0
33,73.29,1,5,2,17,19.6,0,1,1,3,0,0,0
30,69.3,1,4,3,11,22.1,0,0,0,3,1,1,0
42,91.18,1,4,3,21,26.0,1,1,0,0,0,1,1
29,55.4,3,4,3,18,19.7,0,1,1,0,0,0,0
34,65.53,3,6,2,20,19.2,1,1,0,0,0,1,0
19,70.62,3,4,1,19,16.0,1,1,0,3,0,0,0
34,84.9,1,5,3,14,9.3,1,0,0,2,1,0,1
19,67.26,2,6,4,24,16.0,0,0,0,3,0,1,0
36,81.57,1,3,4,11,9.0,1,0,0,0,1,1,1
36,66.94,2,2,2,10,10.5,1,0,0,0,1,0,1
25,60.88,2,5,4,16,19.6,0,1,1,0,0,1,0
18,69.76,3,8,3,17,13.0,0,1,1,3,0,1,0
37,55.19,1,3,2,12,20.7,1,0,1,0,1,0,0
35,85.45,1,7,3,12,10.1,0,1,0,0,0,1,0
37,52.55,1,3,2,13,3.7,1,1,1,2,0,1,1
44,59.18,1,5,2,20,-8.1,1,0,0,0,0,0,1
33,58.45,3,4,2,16,23.9,1,0,1,2,0,0,0
38,60.38,1,3,2,15,6.7,1,1,0,0,0,1,1
39,89.89,2,4,3,17,17.4,1,0,1,0,1,1,0
28,54.55,2,5,3,9,15.3,0,0,0,3,0,1,0
41,74.95,2,6,2,11,17.2,1,0,0,0,0,1,0
28,86.45,1,4,4,13,22.8,1,0,0,0,0,0,1
40,70.91,2,6,3,18,18.7,1,1,0,2,0,1,0
26,80.65,2,7,3,18,5.7,0,1,1,3,0,0,0
33,104.84,1,4,4,12,31.4,0,1,1,0,1,1,1
40,87.31,1,2,3,15,25.4,1,0,0,1,0,0,1
30,57.07,2,6,2,17,-3.0,1,1,0,3,1,0,1
43,62.17,1,5,2,19,16.2,1,0,1,0,0,1,1
29,72.93,1,5,2,20,16.4,0,1,1,0,1,0,0
33,85.13,1,3,2,13,17.5,1,0,0,2,0,0,1
28,72.63,2,7,2,17,14.8,1,1,0,3,1,1,0
39,98.94,1,4,4,17,19.3,0,1,2,3,1,1,1
25,61.14,3,7,4,6,19.5,0,0,0,0,1,1,0
38,83.24,1,3,3,6,29.0,1,1,0,0,1,1,1
32,67.2,2,5,3,11,20.3,0,1,0,2,0,0,0
38,63.3,1,5,2,18,18.3,1,1,0,1,0,1,0
27,66.55,2,5,2,14,15.5,0,0,0,0,1,1,0
32,80.03,1,4,3,19,17.5,1,1,0,3,0,1,1
23,48.48,3,5,3,6,29.1,1,0,0,3,1,0,0
35,83.87,1,5,3,13,25.4,0,0,0,1,0,1,1
26,47.87,3,4,4,15,20.5,0,0,2,2,0,1,0
11,55.19,3,6,3,17,21.4,0,0,0,2,1,0,0
36,85.15,1,3,3,8,18.7,1,1,1,0,0,1,1
25,70.82,2,5,3,9,8.2,0,1,1,0,0,0,0
17,58.32,3,5,2,11,9.2,0,0,0,3,0,1,0
32,86.89,2,4,4,20,18.4,1,1,0,3,0,0,1
25,77.85,2,7,4,20,10.6,0,0,0,1,0,0,0
41,59.01,2,5,3,12,16.5,0,0,1,2,1,1,0
40,67.55,3,6,3,12,26.1,1,0,0,0,0,0,0
32,51.62,3,3,1,20,17.3,1,1,1,0,1,0,0
21,81.27,3,7,3,16,9.3,0,1,0,0,1,0,0
27,84.11,2,5,2,12,15.7,0,1,0,1,0,0,0
37,65.9,2,6,2,12,21.6,1,1,2,3,1,0,0
41,74.55,2,4,2,10,15.3,1,0,0,0,1,1,1
35,87.71,1,3,3,13,20.6,1,0,2,0,0,1,1
36,91.92,2,6,3,9,14.1,0,1,0,3,0,1,1
43,58.2,3,4,2,11,25.4,1,1,0,0,0,0,0
29,70.87,2,4,1,15,17.5,0,1,1,2,0,0,0
41,68.73,1,3,1,13,10.9,1,1,0,3,1,0,1
41,77.16,1,3,2,15,16.4,1,0,1,2,1,1,1
46,85.64,2,5,2,16,24.7,0,0,0,3,1,0,1
23,48.84,3,7,4,14,22.1,1,1,0,2,0,1,0
23,53.37,3,6,4,13,22.4,0,0,0,0,1,0,0
34,61.56,2,5,2,18,24.6,0,1,1,1,0,1,0
44,60.66,1,5,2,20,2.6,1,1,0,2,0,1,1
32,79.74,1,6,3,15,6.8,0,0,1,0,0,0,0
32,58.97,2,3,3,11,22.7,0,0,0,2,0,1,0
35,68.82,3,6,2,20,14.4,1,0,0,3,1,0,0
44,49.06,1,4,3,17,21.5,0,0,0,0,0,0,0
37,66.21,2,6,2,16,6.8,1,1,2,3,0,1,1
24,55.05,2,4,3,28,16.4,0,1,0,0,0,1,0
29,62.75,3,6,2,13,23.4,1,0,0,0,1,0,0
33,63.21,3,6,2,17,7.0,1,1,0,3,0,1,1
29,83.92,1,6,2,24,11.6,1,0,1,0,1,1,0
24,68.74,2,4,2,21,14.4,0,1,0,3,0,1,0
35,63.63,1,4,2,15,16.3,1,0,0,3,1,0,1
36,60.83,2,6,2,15,12.8,1,1,0,2,0,0,0
30,72.35,2,6,3,17,12.6,0,0,0,2,0,1,0
35,70.82,1,5,2,20,13.4,1,0,1,0,1,0,1
34,78.3,1,5,3,19,7.1,1,1,0,3,0,1,1
33,48.54,3,7,4,17,23.7,1,0,0,3,1,1,0
30,49.78,3,4,2,17,23.4,1,0,0,0,0,0,0
40,80.34,1,5,1,16,19.5,1,1,1,2,0,0,0
38,66.19,2,4,1,17,19.2,1,1,0,2,0,0,0
35,70.93,1,4,3,11,16.2,0,1,1,0,0,0,0
22,73.31,2,6,3,18,17.5,0,0,1,0,0,0,0
28,86.85,1,5,2,24,7.8,1,1,0,3,1,1,1
19,58.84,3,6,3,13,17.4,0,1,0,2,0,0,0
22,51.33,3,4,3,16,15.8,0,1,2,0,1,0,0
43,67.26,1,5,2,12,1.7,1,1,0,0,0,0,1
49,58.59,1,4,1,13,9.9,1,1,2,0,1,0,1
37,56.3,3,5,2,13,21.5,0,1,0,0,0,1,0
41,61.17,2,4,3,22,19.5,0,0,0,3,0,1,0
29,57.49,2,5,4,15,16.8,0,0,1,3,1,0,0
27,81.26,2,5,3,14,20.8,1,1,1,3,0,0,1
27,91.18,3,4,3,11,27.5,1,1,0,0,0,0,1
27,73.37,2,5,3,12,9.5,0,1,1,2,0,1,0
39,75.56,1,2,2,9,20.3,1,1,0,0,0,0,1
33,46.76,3,4,3,7,32.1,0,0,1,0,0,1,0
33,63.77,2,5,2,19,24.8,0,1,0,0,1,1,0
32,78.64,1,4,3,21,23.4,1,0,0,3,1,0,1
37,61.4,2,5,3,21,13.0,0,1,1,3,0,1,0
29,72.68,2,3,0,21,20.0,0,1,2,3,1,1,0
34,77.46,2,6,2,15,15.5,0,1,0,0,1,1,0
28,62.52,3,5,3,13,18.1,0,1,2,0,0,0,0
23,75.61,2,5,3,15,25.8,1,0,1,0,0,0,1
31,80.79,2,6,2,18,16.6,0,0,0,2,0,0,0
47,68.61,1,6,3,19,23.8,0,0,0,3,1,0,0
24,68.8,2,4,3,20,17.2,0,0,1,3,0,1,0
35,60.74,2,4,2,22,16.2,0,1,1,2,0,0,1
32,71.99,1,5,3,8,21.1,0,1,0,3,0,1,0
49,64.7,1,4,2,15,27.0,1,1,0,0,1,0,1
42,80.03,1,4,2,14,21.6,1,0,0,2,1,1,1
38,77.87,1,4,3,12,23.7,1,1,2,0,0,0,1
41,84.62,1,5,2,11,16.2,1,0,1,0,1,1,0
17,55.47,3,6,3,20,22.2,0,1,2,3,1,1,0
48,73.45,1,4,2,19,17.1,1,1,0,0,0,0,0
28,79.07,2,7,3,24,14.2,1,0,0,0,0,0,0
48,68.43,2,7,3,16,18.4,1,0,1,3,0,0,0
23,72.41,2,6,3,20,16.2,0,0,0,0,1,0,0
23,64.43,2,4,3,10,13.9,0,1,1,2,0,1,0
37,86.74,2,4,3,13,23.6,1,0,1,3,1,0,1
36,63.87,1,5,2,17,-5.7,1,0,0,1,1,0,1
30,75.21,2,6,3,15,8.6,0,0,1,0,0,1,0
